"sido","sigun","dong","구주소본번","구주소부번","street","새주소본번","새주소부번","건물명","상세건물명","X좌표","Y좌표"
"서울특별시","종로구","가회동","31","107","북촌로11길","61","0","","","198519.6548","453759.9522"
"서울특별시","종로구","가회동","139","0","북촌로7길","7","0","","","198632.2991","453403.7141"
"서울특별시","종로구","화동","31","0","북촌로5나길","3","12","","","198402.4035","453559.1866"
"서울특별시","종로구","삼청동","35","7","북촌로11다길","8","0","","","198464.161","453645.222"
"서울특별시","종로구","가회동","31","29","북촌로11길","47","0","","","198538.2505","453697.4367"
"서울특별시","종로구","가회동","208","6","북촌로6길","5","0","","","198707.7208","453417.3113"
"서울특별시","종로구","소격동","122","2","북촌로5길","60","4","","","198393.3175","453378.4284"
"서울특별시","종로구","삼청동","35","45","북촌로11나길","16","24","","","198477.2988","453687.3662"
"서울특별시","종로구","가회동","33","6","북촌로11길","35","8","","","198534.7445","453677.6617"
"서울특별시","종로구","화동","2","0","북촌로5길","48","0","정독도서관","","198553.9254","453481.8316"
"서울특별시","종로구","가회동","33","37","북촌로11나길","12","0","","","198500.5811","453623.2501"
"서울특별시","종로구","계동","128","4","계동길","70","28","","","198878.2938","453457.6017"
"서울특별시","종로구","평동","43","0","경교장길","35","0","경희궁자이 3단지","306동","197084.868","452156.1274"
"서울특별시","종로구","창신동","639","11","낙산성곽동길","41","0","성준빌라","2차","200800.1528","452974.6567"
"서울특별시","종로구","창신동","660","157","낙산성곽동길","6","4","","","200831.7171","452630.6135"
"서울특별시","종로구","창신동","678","1","낙산성곽길","6","0","","","200861.6994","452507.549"
"서울특별시","종로구","계동","30","3","계동4길","11","0","","","198894.0756","453644.2533"
"서울특별시","종로구","창신동","676","1","낙산성곽길","4","0","","A동","200877.3916","452492.2243"
"서울특별시","종로구","창신동","640","187","낙산성곽1길","36","0","","","200843.4821","452686.2817"
"서울특별시","종로구","계동","98","0","계동길","49","23","","","198769.3554","453386.8799"
"서울특별시","종로구","계동","140","17","계동2길","18","0","","","198904.044","453367.0973"
"서울특별시","종로구","창신동","640","242","낙산성곽동길","26","0","","성터교회","200824.7108","452810.9764"
"서울특별시","종로구","소격동","73","0","삼청로","48","0","","","198254.3148","453399.5166"
"서울특별시","종로구","가회동","23","3","북촌로","62","0","","","198696.7149","453630.2792"
"서울특별시","종로구","재동","49","7","북촌로","20","0","","","198713.3262","453235.0663"
"서울특별시","종로구","사간동","55","0","삼청로","22","23","","","198276.7841","453164.5839"
"서울특별시","종로구","사간동","121","1","삼청로","10","0","법련사","","198219.0191","453024.7541"
"서울특별시","종로구","묘동","204","1","돈화문로","27","0","","","199283.0598","452384.7665"
"서울특별시","종로구","연건동","195","23","율곡로","202","11","계림빌딩","","200122.4988","452884.2379"
"서울특별시","종로구","와룡동","2","71","율곡로","99","0","창덕궁","","199165.9077","453128.7185"
"서울특별시","종로구","재동","33","0","북촌로5길","19","12","","","198612.326","453267.4028"
"서울특별시","종로구","재동","12","0","북촌로5길","4","0","","","198652.4796","453329.488"
"서울특별시","종로구","화동","1","31","북촌로11나길","7","0","","","198520.0787","453611.059"
"서울특별시","종로구","가회동","51","2","북촌로11길","13","14","","","198590.6331","453545.7087"
"서울특별시","종로구","소격동","23","0","북촌로5가길","37","0","","","198365.5457","453503.1893"
"서울특별시","종로구","삼청동","35","195","북촌로15길","52","0","","","198529.234","453896.3748"
"서울특별시","종로구","숭인동","1186","0","보문로3길","24","0","동대문제일교회","","201981.7799","453053.7361"
"서울특별시","종로구","행촌동","210","81","사직로1마길","6","0","","","196690.9043","452766.9244"
"서울특별시","종로구","행촌동","171","147","사직로1나길","12","0","","","196751.6763","452692.3426"
"서울특별시","종로구","구기동","167","1","비봉2길","60","0","봉정암사","","196578.6992","457166.3812"
"서울특별시","종로구","구기동","221","0","비봉5길","12","0","풍림빌라","A동","196033.9784","457146.8446"
"서울특별시","종로구","행촌동","210","365","사직로1라길","40","0","","","196685.4873","452897.8003"
"서울특별시","종로구","행촌동","210","132","사직로1길","48","4","","","196655.582","452740.5026"
"서울특별시","종로구","창신동","660","70","낙산성곽동길","8","0","","","200821.6598","452626.0404"
"서울특별시","종로구","계동","107","1","계동길","41","0","","","198820.1404","453290.4461"
"서울특별시","종로구","계동","135","2","계동2길","11","9","","","198912.6716","453418.6564"
"서울특별시","종로구","창신동","657","0","낙산성곽1길","32","0","","","200867.6224","452657.8689"
"서울특별시","종로구","창신동","651","38","낙산성곽1길","22","0","","","200874.6619","452619.9473"
"서울특별시","종로구","창신동","23","276","지봉로13가길","47","0","","","201152.3082","453048.2893"
"서울특별시","종로구","숭인동","61","28","지봉로8길","9","0","","","201436.1353","452867.6343"
"서울특별시","종로구","행촌동","210","65","인왕산로1길","55","0","성원빌라","","196720.6727","452854.2547"
"서울특별시","종로구","인사동","153","4","인사동3길","14","0","","","198763.7655","452478.7463"
"서울특별시","종로구","관훈동","64","0","인사동12길","9","0","","","198657.1589","452784.0511"
"서울특별시","종로구","사직동","284","1","인왕산로1길","21","0","종로문화체육센터","","196878.4494","452742.5388"
"서울특별시","종로구","행촌동","210","165","인왕산로1가길","38","0","","","196733.4915","452798.8729"
"서울특별시","종로구","행촌동","210","315","인왕산로1가길","36","2","","","196748.848","452792.5132"
"서울특별시","종로구","인사동","112","3","인사동1길","25","0","","","198848.5802","452358.1742"
"서울특별시","종로구","견지동","68","1","인사동11길","23","0","","","198536.4718","452681.3191"
"서울특별시","종로구","행촌동","210","305","인왕산로1가길","34","10","","","196764.0374","452816.0222"
"서울특별시","종로구","행촌동","171","167","인왕산로1가길","19","6","","","196761.2585","452745.3813"
"서울특별시","종로구","행촌동","1","29","인왕산로1가길","11","0","","","196762.6128","452701.5502"
"서울특별시","종로구","관훈동","118","17","인사동16길","15","0","","","198594.3785","452873.3023"
"서울특별시","종로구","관훈동","155","1","인사동길","53","2","","","198568.2328","452805.216"
"서울특별시","종로구","인사동","171","2","인사동길","19","4","","","198778.461","452564.0619"
"서울특별시","종로구","신문로1가","58","12","새문안로3길","11","0","","","197555.2023","452422.5133"
"서울특별시","종로구","관철동","13","11","삼일대로17길","20","3","","","198791.4547","452205.1485"
"서울특별시","종로구","익선동","33","11","삼일대로32가길","21","0","","","199036.8789","452810.299"
"서울특별시","종로구","명륜1가","33","26","성균관로16길","36","0","","","199897.4476","454312.4006"
"서울특별시","종로구","명륜1가","31","6","성균관로16길","7","0","","","199877.289","454449.8838"
"서울특별시","종로구","삼청동","2","4","삼청로9길","58","0","","","198270.8428","454350.3799"
"서울특별시","종로구","관철동","12","8","삼일대로15길","20","1","","","198792.58","452153.6035"
"서울특별시","종로구","명륜3가","108","12","성균관로3길","20","7","","","199718.1542","453743.9238"
"서울특별시","종로구","명륜3가","136","3","성균관로1길","24","0","","","199766.6291","453734.394"
"서울특별시","종로구","명륜1가","5","110","성균관로15나길","23","0","","","199722.9435","454526.053"
"서울특별시","종로구","명륜3가","1","330","성균관로15길","54","0","","","199645.8994","454388.6148"
"서울특별시","종로구","삼청동","2","53","삼청로9길","55","20","","","198230.0784","454273.5689"
"서울특별시","종로구","팔판동","102","0","삼청로5길","30","2","","","198270.1555","453715.6642"
"서울특별시","종로구","명륜3가","149","0","성균관로1길","6","2","대호장","","199828.3971","453765.3306"
"서울특별시","종로구","구기동","183","27","비봉길","68","22","데스떼 빌리지","","196198.3167","457137.4193"
"서울특별시","종로구","구기동","230","53","비봉5길","23","5","","","195932.915","457106.1533"
"서울특별시","종로구","행촌동","1","64","사직로2길","14","0","권율장군집터","","196819.977","452600.6999"
"서울특별시","종로구","구기동","149","13","비봉길","28","4","그린현대빌라","","196194.9466","456826.8331"
"서울특별시","종로구","구기동","230","61","비봉5길","19","12","","","195966.7007","457045.2519"
"서울특별시","종로구","행촌동","210","92","사직로1마길","28","0","","","196702.1505","452875.5603"
"서울특별시","종로구","행촌동","210","324","사직로1나길","22","10","칠갑산빌라","칠갑산빌라","196742.7542","452775.3602"
"서울특별시","종로구","익선동","157","0","돈화문로11나길","26","18","","","199179.5276","452687.3355"
"서울특별시","종로구","장사동","74","0","돈화문로2길","27","0","","","199464.7167","452203.9734"
"서울특별시","종로구","원남동","226","1","동순라길","98","0","","","199662.3938","452838.1449"
"서울특별시","종로구","창신동","702","0","동망산길","19","0","쌍용아파트","104동","201253.6014","453384.6951"
"서울특별시","종로구","익선동","154","9","돈화문로11나길","24","0","","","199160.8796","452695.7989"
"서울특별시","종로구","장사동","212","0","돈화문로2길","16","0","","일신빌딩","199403.4155","452185.7051"
"서울특별시","종로구","혜화동","71","20","창경궁로35가길","22","0","","","200077.3218","454208.3018"
"서울특별시","종로구","혜화동","71","14","창경궁로35가길","10","2","","","200135.995","454172.7665"
"서울특별시","종로구","예지동","179","3","창경궁로13길","23","0","","","199756.437","452189.2571"
"서울특별시","종로구","연지동","42","0","창경궁로18길","20","2","","","199883.2209","452782.3754"
"서울특별시","종로구","원서동","148","0","창덕궁1길","2","0","용수산","","199040.3161","453322.168"
"서울특별시","종로구","명륜2가","27","5","창경궁로34길","24","5","","","200076.2373","453807.6435"
"서울특별시","종로구","예지동","177","0","창경궁로13길","19","4","","대동상가","199775.4049","452194.405"
"서울특별시","종로구","예지동","27","2","창경궁로13길","1","0","","","199789.6051","452288.7593"
"서울특별시","종로구","평창동","573","0","평창길","68","0","","","196787.8571","456574.4196"
"서울특별시","종로구","평창동","259","5","평창8길","36","10","","","197203.6236","455867.5781"
"서울특별시","종로구","누하동","78","0","필운대로5가길","34","0","","","197129.7074","453437.569"
"서울특별시","종로구","필운동","112","2","필운대로1길","7","9","","","197233.8432","453058.7928"
"서울특별시","종로구","구기동","17","31","평창길","47","0","","","196617.9084","456485.4725"
"서울특별시","종로구","평창동","260","23","평창8길","36","4","","","197186.7163","455889.1407"
"서울특별시","종로구","누하동","264","0","필운대로3길","3","0","","","197244.2404","453225.7346"
"서울특별시","종로구","신교동","2","44","필운대로13길","15","0","","","197060.3311","453922.4239"
"서울특별시","종로구","구기동","17","10","평창길","42","0","","","196637.2971","456429.2663"
"서울특별시","종로구","평창동","247","2","평창8길","29","0","","","197180.3108","455962.2753"
"서울특별시","종로구","신교동","2","77","필운대로13길","11","0","","","197072.7527","453915.0346"
"서울특별시","종로구","신교동","2","48","필운대로11길","31","0","","","197020.4534","453862.3558"
"서울특별시","종로구","평창동","345","39","평창길","26","10","","","196826.118","456341.3001"
"서울특별시","종로구","옥인동","47","393","필운대로11길","13","0","","","197060.2734","453781.6235"
"서울특별시","종로구","창신동","583","6","창신5가길","12","0","","","200975.6988","452737.2409"
"서울특별시","종로구","창신동","647","8","창신4가길","20","0","","","200916.0152","452781.6824"
"서울특별시","종로구","창신동","595","115","창신6길","38","3","","","201012.385","452949.4933"
"서울특별시","종로구","창신동","23","406","창신6가길","56","0","","","201128.3425","452980.9434"
"서울특별시","종로구","창신동","640","129","창신4나길","23","2","","","200844.3911","452775.789"
"서울특별시","종로구","창신동","582","22","창신3길","9","0","","","200990.5468","452630.4916"
"서울특별시","종로구","창신동","595","188","창신6길","51","13","","","200970.7458","453014.0976"
"서울특별시","종로구","창신동","131","87","창신6가길","14","6","","","201050.8855","452805.7106"
"서울특별시","종로구","창신동","640","174","창신4나길","11","3","","","200840.7605","452726.4438"
"서울특별시","종로구","창신동","651","63","창신2길","12","4","","","200900.93","452600.4244"
"서울특별시","종로구","창신동","595","95","창신6길","42","6","","","201017.922","452967.4036"
"서울특별시","종로구","창신동","131","102","창신6가길","14","3","","","201058.6363","452818.9896"
"서울특별시","종로구","창신동","647","46","창신4나길","6","3","","","200866.9609","452721.1203"
"서울특별시","종로구","창신동","687","9","창신2길","5","0","","","200912.9656","452560.0793"
"서울특별시","종로구","창신동","430","39","종로50다길","8","0","","","201080.1575","452296.6197"
"서울특별시","종로구","창신동","425","9","종로50나길","10","0","","","201160.8416","452313.4687"
"서울특별시","종로구","창신동","460","1","종로48길","12","0","나라빌딩","","201032.3945","452434.2354"
"서울특별시","종로구","충신동","207","2","종로39가길","15","3"," "," ","200447.6522","452640.1382"
"서울특별시","종로구","종로5가","459","0","종로40가길","19","1","","","200491.4598","452298.5512"
"서울특별시","종로구","창신동","427","4","종로50나길","5","0","","","201137.4608","452332.5845"
"서울특별시","종로구","창신동","438","14","종로46길","33","0","","","200901.4275","452294.1068"
"서울특별시","종로구","충신동","211","1","종로39가길","9","0","","","200433.9985","452623.9781"
"서울특별시","종로구","명륜4가","11","3","대명1길","8","0","","","200072.6475","453735.7181"
"서울특별시","종로구","숭인동","232","3","난계로25길","72","0","","","201696.4084","452484.8747"
"서울특별시","종로구","명륜4가","127","14","대학로9가길","9","16","","","200015.2349","453522.9819"
"서울특별시","종로구","연건동","103","1","대학로5길","20","3","동문빌라","","200098.4424","453243.5461"
"서울특별시","종로구","숭인동","217","2","난계로29길","65","6","신성빌딩","","201742.1295","452642.0876"
"서울특별시","종로구","숭인동","206","3","난계로25길","30","0","이화빌딩","","201892.4996","452560.6972"
"서울특별시","종로구","봉익동","12","11","돈화문로10가길","4","16","","","199377.6156","452595.1083"
"서울특별시","종로구","연건동","132","1","대학로5길","3","2","","","200155.5938","453182.199"
"서울특별시","종로구","숭인동","207","83","난계로29길","55","0","베니키아호텔 동대문","","201781.4547","452671.1606"
"서울특별시","종로구","창신동","615","279","낙산성곽서길","184","0","","","200761.3402","453406.5419"
"서울특별시","종로구","명륜4가","135","1","대학로9가길","4","0","","","200018.6444","453563.5966"
"서울특별시","종로구","연건동","61","4","대학로5가길","24","0","","","200100.2108","453267.5664"
"서울특별시","종로구","연건동","84","1","대학로5가길","5","0","","","200151.8161","453225.0756"
"서울특별시","종로구","숭인동","1421","0","난계로29가길","16","0","버넷하임1","","201974.9455","452689.1679"
"서울특별시","종로구","효제동","315","1","대학로","9","0","광일빌딩","TCTRANS","200148.9659","452494.9311"
"서울특별시","종로구","연건동","195","10","대학로","47","0","이화에수풀","이화에수풀","200163.1819","452878.8722"
"서울특별시","종로구","효제동","101","0","대학로","36","32","대경빌딩","","200257.3547","452764.0141"
"서울특별시","종로구","연지동","136","56","김상옥로","30","0","한국기독교연합회관","","200114.4535","452598.1582"
"서울특별시","종로구","충신동","186","1","김상옥로","67","1","만선빌딩","","200464.1518","452679.1872"
"서울특별시","종로구","효제동","133","3","김상옥로","58","0","","","200360.1338","452644.0348"
"서울특별시","종로구","연지동","136","5","김상옥로","17","0","대호빌딩","","199991.5589","452734.5288"
"서울특별시","종로구","혜화동","28","5","창경궁로","307","0","혜화문혜화문관리소","","200309.6829","454267.1035"
"서울특별시","종로구","명륜4가","188","30","창경궁로","240","45"," "," ","199855.0647","453605.3221"
"서울특별시","종로구","명륜4가","188","34","창경궁로","240","29","","","199898.4504","453636.0341"
"서울특별시","종로구","명륜2가","21","28","창경궁로","256","0","선남빌딩","","200018.3473","453836.5439"
"서울특별시","종로구","혜화동","58","2","창경궁로","288","0","천주교혜화동교회","백동관","200246.9128","454126.4927"
"서울특별시","종로구","혜화동","58","2","창경궁로","288","0","천주교혜화동교회","","200231.3027","454133.0624"
"서울특별시","종로구","혜화동","126","5","창경궁로","267","0","","","200060.5994","453961.7975"
"서울특별시","종로구","홍지동","7","1","홍지문2길","20","0","상명대학교","","195919.9182","455986.2024"
"서울특별시","종로구","홍지동","33","4","홍지문1길","26","0","","","195961.3223","455618.7406"
"서울특별시","종로구","혜화동","10","12","혜화로12길","7","9","이조은빌"," ","199963.8259","454461.5288"
"서울특별시","종로구","옥인동","47","484","필운대로9길","23","0","","","196971.3006","453629.8523"
"서울특별시","종로구","옥인동","47","144","필운대로9길","8","0","","","197087.4399","453615.6999"
"서울특별시","종로구","홍지동","11","2","홍지문2길","28","23","","","195873.3195","455926.9971"
"서울특별시","종로구","홍지동","44","0","홍지문1길","4","0","","","196171.7253","455609.7661"
"서울특별시","종로구","명륜1가","27","28","혜화로11길","28","0","","","199818.4772","454374.9111"
"서울특별시","종로구","옥인동","47","334","필운대로9가길","47","3","","","196943.8167","453762.6469"
"서울특별시","종로구","홍지동","7","1","홍지문2길","20","0","상명대학교","생활지도관","195952.2472","456031.1525"
"서울특별시","종로구","원남동","62","0","창경궁로16나길","30","0","천우빌딩","","199922.1515","452876.0017"
"서울특별시","종로구","원서동","134","10","창덕궁길","47","7","","","199018.6735","453335.1907"
"서울특별시","종로구","명륜2가","86","36","창경궁로33길","45","4","예성빌라","나동","199845.668","454003.7012"
"서울특별시","종로구","예지동","269","8","창경궁로12길","28","0","","","199959.5989","452249.1201"
"서울특별시","종로구","원서동","4","29","창덕궁길","144","0","","","198937.2653","453733.5522"
"서울특별시","종로구","체부동","118","38","자하문로5가길","17","39","경복궁빌라","","197360.0655","453164.225"
"서울특별시","종로구","통인동","149","5","자하문로7길","24","0","","","197418.3959","453260.1277"
"서울특별시","종로구","예지동","88","9","종로30길","19","4","","","199671.7808","452278.6156"
"서울특별시","종로구","장사동","210","1","종로22길","29","0","","","199447.7761","452153.8701"
"서울특별시","종로구","체부동","118","21","자하문로5가길","17","27","","","197377.8411","453173.1697"
"서울특별시","종로구","체부동","118","3","자하문로5가길","17","7","","","197411.5724","453173.0533"
"서울특별시","종로구","효자동","92","0","자하문로24길","27","0","","","197475.6163","453698.387"
"서울특별시","종로구","체부동","143","3","자하문로1다길","6","4","","","197458.9756","453095.6521"
"서울특별시","종로구","부암동","208","56","자하문로40길","19","20","","","196904.6686","455147.2462"
"서울특별시","종로구","부암동","164","1","자하문로37길","8","0","","","196752.6934","455146.9153"
"서울특별시","종로구","효자동","64","0","자하문로24길","20","0","이음빌딩","","197438.3403","453721.4821"
"서울특별시","종로구","체부동","169","0","자하문로1나길","13","6","","","197466.2928","453060.6036"
"서울특별시","종로구","홍지동","129","18","자하문로41길","30","11","","","196483.1725","455332.5448"
"서울특별시","종로구","청운동","4","1","자하문로36길","28","0","청운동 파라디아 아델하우스","청운동 파라디아 아델하우스","197108.3135","454549.9141"
"서울특별시","종로구","명륜1가","33","56","성균관로10길","25","0","","","199856.9762","454328.6468"
"서울특별시","종로구","봉익동","40","2","서순라길","17","20","","","199412.3139","452502.3145"
"서울특별시","종로구","익선동","33","15","삼일대로32가길","12","0","","","198989.9907","452814.4662"
"서울특별시","종로구","당주동","15","7","세종대로23길","21","0","","","197815.6438","452442.7503"
